 &plot nbnd=  32, nks=   151 /
    3.957    4.224    4.928    5.473    6.471    6.710    7.154    7.655    7.856    8.993
    9.210    9.526
            0.000000  0.194282  0.000000
  -91.604  -57.715  -57.624  -57.623  -18.394  -17.797   -7.884   -7.308   -6.955   -6.129
   -5.504   -5.164   -5.082   -4.530   -4.482   -3.542   -3.126    2.249    3.355    3.542
    4.008    4.275    4.967    5.464    6.500    6.752    7.112    7.641    7.842    9.038
    9.171    9.529
            0.000000  0.205710  0.000000
  -91.604  -57.715  -57.624  -57.623  -18.374  -17.789   -7.861   -7.333   -6.950   -6.216
   -5.531   -5.167   -5.087   -4.530   -4.478   -3.570   -3.133    2.326    3.390    3.587
    4.047    4.336    5.007    5.468    6.530    6.791    7.063    7.635    7.834    9.086
    9.125    9.550
            0.000000  0.217138  0.000000
  -91.604  -57.715  -57.624  -57.623  -18.353  -17.780   -7.838   -7.358   -6.944   -6.303
   -5.557   -5.174   -5.093   -4.531   -4.476   -3.594   -3.139    2.401    3.420    3.634
    4.078    4.404    5.048    5.487    6.559    6.828    7.010    7.636    7.833    9.079
    9.136    9.583
            0.000000  0.228567  0.000000
  -91.604  -57.715  -57.624  -57.623  -18.331  -17.772   -7.815   -7.382   -6.939   -6.389
   -5.582   -5.186   -5.099   -4.533   -4.477   -3.612   -3.144    2.475    3.443    3.682
    4.105    4.476    5.092    5.519    6.589    6.860    6.954    7.642    7.839    9.038
    9.191    9.623
            0.000000  0.239995  0.000000
  -91.604  -57.715  -57.625  -57.623  -18.308  -17.764   -7.794   -7.405   -6.933   -6.472
   -5.605   -5.203   -5.105   -4.536   -4.479   -3.625   -3.148    2.545    3.457    3.731
    4.135    4.546    5.138    5.564    6.619    6.889    6.897    7.649    7.854    9.006
    9.249    9.669
            0.000000  0.251423  0.000000
  -91.604  -57.715  -57.625  -57.623  -18.285  -17.755   -7.774   -7.428   -6.928   -6.552
   -5.628   -5.226   -5.111   -4.539   -4.484   -3.633   -3.152    2.610    3.462    3.784
    4.169    4.613    5.186    5.620    6.650    6.840    6.913    7.657    7.879    8.982
    9.313    9.720
            0.000000  0.262852  0.000000
  -91.604  -57.715  -57.625  -57.623  -18.261  -17.746   -7.757   -7.450   -6.923   -6.627
   -5.649   -5.254   -5.118   -4.544   -4.491   -3.635   -3.154    2.669    3.460    3.840
    4.209    4.677    5.235    5.686    6.682    6.784    6.932    7.665    7.915    8.967
    9.382    9.774
            0.000000  0.274280  0.000000
  -91.604  -57.715  -57.625  -57.623  -18.237  -17.738   -7.744   -7.470   -6.918   -6.698
   -5.668   -5.286   -5.124   -4.548   -4.499   -3.633   -3.156    2.719    3.452    3.898
    4.256    4.737    5.286    5.760    6.712    6.735    6.946    7.672    7.962    8.962
    9.457    9.832
            0.000000  0.285708  0.000000
