  0.82514236E+00 -0.13521640E+00
  0.83558720E+00 -0.15548240E+00
  0.84603204E+00 -0.17502982E+00
  0.85647688E+00 -0.19381041E+00
  0.86692172E+00 -0.21178083E+00
  0.87736656E+00 -0.22890205E+00
  0.88781140E+00 -0.24513891E+00
  0.89825624E+00 -0.26045968E+00
  0.90870108E+00 -0.27483580E+00
  0.91914592E+00 -0.28824152E+00
  0.92959076E+00 -0.30065374E+00
  0.94003560E+00 -0.31205176E+00
  0.95048044E+00 -0.32241711E+00
  0.96092529E+00 -0.33173345E+00
  0.97137013E+00 -0.33998643E+00
  0.98181497E+00 -0.34716357E+00
  0.99225981E+00 -0.35325421E+00
  0.10027046E+01 -0.35824945E+00
  0.10131495E+01 -0.36214205E+00
  0.10235943E+01 -0.36492644E+00
  0.10340392E+01 -0.36659865E+00
  0.10445081E+01 -0.36715631E+00
  0.10549771E+01 -0.36672857E+00
  0.10654460E+01 -0.36544601E+00
  0.10759149E+01 -0.36331069E+00
  0.10863839E+01 -0.36032601E+00
  0.10968528E+01 -0.35649679E+00
  0.11073218E+01 -0.35182923E+00
  0.11177907E+01 -0.34633099E+00
  0.11282597E+01 -0.34001118E+00
  0.11387286E+01 -0.33288045E+00
  0.11491975E+01 -0.32495097E+00
  0.11596665E+01 -0.31623656E+00
  0.11701354E+01 -0.30675272E+00
  0.11806044E+01 -0.29651667E+00
  0.11910733E+01 -0.28554750E+00
  0.12015423E+01 -0.27386619E+00
  0.12120112E+01 -0.26149577E+00
  0.12224801E+01 -0.24846137E+00
  0.12329491E+01 -0.23479041E+00
  0.12434180E+01 -0.22051264E+00
  0.12538870E+01 -0.20566035E+00
  0.12643559E+01 -0.19026850E+00
  0.12748249E+01 -0.17437485E+00
  0.12852938E+01 -0.15802014E+00
  0.12957628E+01 -0.14124824E+00
  0.13062317E+01 -0.12410632E+00
  0.13167006E+01 -0.10664498E+00
  0.13271696E+01 -0.88918395E-01
  0.13376385E+01 -0.70984428E-01
  0.13481075E+01 -0.52904661E-01
  0.13585764E+01 -0.34744422E-01
  0.13690454E+01 -0.16572697E-01
  0.13795143E+01  0.15380399E-02
  0.13899832E+01  0.19512135E-01
  0.14004522E+01  0.37271204E-01
  0.14109211E+01  0.54734764E-01
  0.14213901E+01  0.71821053E-01
  0.14318590E+01  0.88448048E-01
  0.14423280E+01  0.10453469E+00
  0.14527969E+01  0.12000225E+00
  0.14632658E+01  0.13477588E+00
  0.14737348E+01  0.14878614E+00
  0.14842037E+01  0.16197058E+00
  0.14946727E+01  0.17427510E+00
  0.15051416E+01  0.18565518E+00
  0.15156106E+01  0.19607669E+00
  0.15260795E+01  0.20551636E+00
  0.15365485E+01  0.21396184E+00
  0.15470174E+01  0.22141137E+00
  0.15574863E+01  0.22787297E+00
  0.15679553E+01  0.23336354E+00
  0.15784242E+01  0.23790757E+00
  0.15888932E+01  0.24153587E+00
  0.15993621E+01  0.24428427E+00
  0.16098311E+01  0.24619233E+00
  0.16203000E+01  0.24730220E+00
  0.16307689E+01  0.24765766E+00
  0.16412379E+01  0.24730328E+00
  0.16517068E+01  0.24628372E+00
  0.16621758E+01  0.24464326E+00
  0.16726447E+01  0.24242544E+00
  0.16831137E+01  0.23967276E+00
  0.16935826E+01  0.23642658E+00
  0.17040515E+01  0.23272701E+00
  0.17145205E+01  0.22861291E+00
  0.17249894E+01  0.22412190E+00
  0.17354584E+01  0.21929043E+00
  0.17459273E+01  0.21415379E+00
  0.17563963E+01  0.20874622E+00
  0.17668652E+01  0.20310094E+00
  0.17773341E+01  0.19725018E+00
  0.17878031E+01  0.19122527E+00
  0.17982720E+01  0.18505659E+00
  0.18087410E+01  0.17877360E+00
  0.18192099E+01  0.17240485E+00
  0.18296789E+01  0.16597797E+00
  0.18401478E+01  0.15951957E+00
  0.18506168E+01  0.15305533E+00
  0.18610857E+01  0.14660986E+00
  0.18715546E+01  0.14020673E+00
  0.18820236E+01  0.13386842E+00
  0.18924925E+01  0.12761630E+00
  0.19029615E+01  0.12147062E+00
  0.19134304E+01  0.11545045E+00
  0.19238994E+01  0.10957373E+00
  0.19343683E+01  0.10385725E+00
  0.19448372E+01  0.98316604E-01
  0.19553062E+01  0.92966257E-01
  0.19657751E+01  0.87819809E-01
  0.19762441E+01  0.82889136E-01
  0.19867130E+01  0.78185284E-01
  0.19971820E+01  0.73718190E-01
  0.20076509E+01  0.69496698E-01
  0.20181198E+01  0.65528571E-01
  0.20285888E+01  0.61820505E-01
  0.20390577E+01  0.58378136E-01
  0.20495267E+01  0.55206054E-01
  0.20599956E+01  0.52307801E-01
  0.20704646E+01  0.49685878E-01
  0.20809335E+01  0.47341738E-01
  0.20914025E+01  0.45275779E-01
  0.21018714E+01  0.43487337E-01
  0.21123403E+01  0.41974660E-01
  0.21228093E+01  0.40734894E-01
  0.21332782E+01  0.39764051E-01
  0.21437472E+01  0.39056976E-01
  0.21542161E+01  0.38607305E-01
  0.21646851E+01  0.38407426E-01
  0.21751540E+01  0.38448417E-01
  0.21856229E+01  0.38719996E-01
  0.21960919E+01  0.39210451E-01
  0.22065608E+01  0.39906570E-01
  0.22170298E+01  0.40793565E-01
  0.22274987E+01  0.41854990E-01
  0.22379677E+01  0.43072650E-01
  0.22484366E+01  0.44426519E-01
  0.22589055E+01  0.45894640E-01
  0.22693745E+01  0.47453042E-01
  0.22798434E+01  0.49075652E-01
  0.22903124E+01  0.50734224E-01
  0.23007813E+01  0.52398275E-01
  0.23112503E+01  0.54035059E-01
  0.23217192E+01  0.55609564E-01
  0.23321882E+01  0.57084563E-01
  0.23426571E+01  0.58420728E-01
  0.23531260E+01  0.59576823E-01
  0.23635950E+01  0.60510001E-01
  0.23740639E+01  0.61176220E-01
  0.23845329E+01  0.61530805E-01
  0.23950018E+01  0.61529162E-01
  0.24054708E+01  0.61127678E-01
  0.24159397E+01  0.60284771E-01
  0.24264086E+01  0.58962119E-01
  0.24368776E+01  0.57125990E-01
  0.24473465E+01  0.54748655E-01
  0.24578155E+01  0.51809782E-01
  0.24682844E+01  0.48297729E-01
  0.24787534E+01  0.44210630E-01
  0.24892223E+01  0.39557176E-01
  0.24996912E+01  0.34357013E-01
  0.25101602E+01  0.28640700E-01
  0.25206291E+01  0.22449227E-01
  0.25310981E+01  0.15833125E-01
  0.25415670E+01  0.88512276E-02
  0.25520360E+01  0.15691981E-02
  0.25625049E+01 -0.59420840E-02
  0.25729739E+01 -0.13608162E-01
  0.25834428E+01 -0.21352576E-01
  0.25939117E+01 -0.29098306E-01
  0.26043807E+01 -0.36769026E-01
  0.26148496E+01 -0.44290162E-01
  0.26253186E+01 -0.51589732E-01
  0.26357875E+01 -0.58598996E-01
  0.26462565E+01 -0.65252920E-01
  0.26567254E+01 -0.71490490E-01
  0.26671943E+01 -0.77254903E-01
  0.26776633E+01 -0.82493649E-01
  0.26881322E+01 -0.87158525E-01
  0.26986012E+01 -0.91205585E-01
  0.27090701E+01 -0.94595053E-01
  0.27195391E+01 -0.97291214E-01
  0.27300080E+01 -0.99262286E-01
  0.27404769E+01 -0.10048029E+00
  0.27509459E+01 -0.10092093E+00
  0.27614148E+01 -0.10056346E+00
  0.27718838E+01 -0.99390554E-01
  0.27823527E+01 -0.97388267E-01
  0.27928217E+01 -0.94545904E-01
  0.28032906E+01 -0.90855982E-01
  0.28137595E+01 -0.86314191E-01
  0.28242285E+01 -0.80919382E-01
  0.28346974E+01 -0.74673583E-01
  0.28451664E+01 -0.67582041E-01
  0.28556353E+01 -0.59653302E-01
  0.28661043E+01 -0.50899326E-01
  0.28765732E+01 -0.41335643E-01
  0.28870422E+01 -0.30981559E-01
  0.28975111E+01 -0.19860406E-01
  0.29079800E+01 -0.79998579E-02
  0.29184490E+01  0.45676883E-02
  0.29289179E+01  0.17804666E-01
  0.29393869E+01  0.31667807E-01
  0.29498558E+01  0.46107528E-01
  0.29603248E+01  0.61067229E-01
  0.29707937E+01  0.76482506E-01
  0.29812626E+01  0.92280285E-01
  0.29917316E+01  0.10837790E+00
  0.30022005E+01  0.12468216E+00
  0.30126695E+01  0.14108842E+00
  0.30231384E+01  0.15747989E+00
  0.30336074E+01  0.17372708E+00
  0.30440763E+01  0.18968786E+00
  0.30545452E+01  0.20520811E+00
  0.30650142E+01  0.22012336E+00
  0.30754831E+01  0.23426173E+00
  0.30859521E+01  0.24744811E+00
  0.30964210E+01  0.25950995E+00
  0.31068900E+01  0.27028414E+00
  0.31173589E+01  0.27962463E+00
  0.31278279E+01  0.28740990E+00
  0.31382968E+01  0.29354928E+00
  0.31487657E+01  0.29798738E+00
  0.31592347E+01  0.30070565E+00
  0.31697036E+01  0.30172135E+00
  0.31801726E+01  0.30108388E+00
  0.31906415E+01  0.29886943E+00
  0.32011105E+01  0.29517464E+00
  0.32115794E+01  0.29011020E+00
  0.32220483E+01  0.28379497E+00
  0.32325173E+01  0.27635094E+00
  0.32429862E+01  0.26789933E+00
  0.32534552E+01  0.25855767E+00
  0.32639241E+01  0.24843784E+00
  0.32743931E+01  0.23764488E+00
  0.32848620E+01  0.22627635E+00
  0.32953309E+01  0.21442223E+00
  0.33057999E+01  0.20216498E+00
  0.33162688E+01  0.18957991E+00
  0.33267378E+01  0.17673562E+00
  0.33372067E+01  0.16369450E+00
  0.33476757E+01  0.15051324E+00
  0.33581446E+01  0.13724339E+00
  0.33686136E+01  0.12393180E+00
  0.33790825E+01  0.11062111E+00
  0.33895514E+01  0.97350192E-01
  0.34000204E+01  0.84154490E-01
  0.34104893E+01  0.71066403E-01
  0.34209583E+01  0.58115584E-01
  0.34314272E+01  0.45329215E-01
  0.34418962E+01  0.32732257E-01
  0.34523651E+01  0.20347668E-01
  0.34628340E+01  0.81965948E-02
  0.34733030E+01 -0.37014523E-02
  0.34837719E+01 -0.15328451E-01
  0.34942409E+01 -0.26667730E-01
  0.35047098E+01 -0.37703853E-01
  0.35151788E+01 -0.48422510E-01
  0.35256477E+01 -0.58810428E-01
  0.35361166E+01 -0.68855283E-01
  0.35465856E+01 -0.78545634E-01
  0.35570545E+01 -0.87870850E-01
  0.35675235E+01 -0.96821061E-01
  0.35779924E+01 -0.10538710E+00
  0.35884614E+01 -0.11356045E+00
  0.35989303E+01 -0.12133324E+00
  0.36093993E+01 -0.12869815E+00
  0.36198682E+01 -0.13564843E+00
  0.36303371E+01 -0.14217785E+00
  0.36408061E+01 -0.14828069E+00
  0.36512750E+01 -0.15395167E+00
  0.36617440E+01 -0.15918602E+00
  0.36722129E+01 -0.16397936E+00
  0.36826819E+01 -0.16832776E+00
  0.36931508E+01 -0.17222770E+00
  0.37036197E+01 -0.17567606E+00
  0.37140887E+01 -0.17867009E+00
  0.37245576E+01 -0.18120744E+00
  0.37350266E+01 -0.18328614E+00
  0.37454955E+01 -0.18490457E+00
  0.37559645E+01 -0.18606148E+00
  0.37664334E+01 -0.18675599E+00
  0.37768782E+01 -0.18698755E+00
  
  0.00000000E+00  0.19418323E+01
  0.10444840E-01  0.19411751E+01
  0.20889680E-01  0.19392066E+01
  0.31334520E-01  0.19359361E+01
  0.41779360E-01  0.19313789E+01
  0.52224200E-01  0.19255560E+01
  0.62669040E-01  0.19184934E+01
  0.73113880E-01  0.19102221E+01
  0.83558720E-01  0.19007767E+01
  0.94003560E-01  0.18901955E+01
  0.10444840E+00  0.18785195E+01
  0.11489324E+00  0.18657918E+01
  0.12533808E+00  0.18520573E+01
  0.13578292E+00  0.18373617E+01
  0.14622776E+00  0.18217514E+01
  0.15667260E+00  0.18052727E+01
  0.16711744E+00  0.17879721E+01
  0.17756228E+00  0.17698951E+01
  0.18800712E+00  0.17510867E+01
  0.19845196E+00  0.17315909E+01
  0.20889680E+00  0.17114503E+01
  0.21934164E+00  0.16907063E+01
  0.22978648E+00  0.16693991E+01
  0.24023132E+00  0.16475671E+01
  0.25067616E+00  0.16252473E+01
  0.26112100E+00  0.16024750E+01
  0.27156584E+00  0.15792840E+01
  0.28201068E+00  0.15557062E+01
  0.29245552E+00  0.15317719E+01
  0.30290036E+00  0.15075097E+01
  0.31334520E+00  0.14829464E+01
  0.32379004E+00  0.14581072E+01
  0.33423488E+00  0.14330154E+01
  0.34467972E+00  0.14076929E+01
  0.35512456E+00  0.13821597E+01
  0.36556940E+00  0.13564347E+01
  0.37601424E+00  0.13305350E+01
  0.38645908E+00  0.13044771E+01
  0.39690392E+00  0.12782762E+01
  0.40734876E+00  0.12519474E+01
  0.41779360E+00  0.12255054E+01
  0.42823844E+00  0.11989659E+01
  0.43868328E+00  0.11723458E+01
  0.44912812E+00  0.11456643E+01
  0.45957296E+00  0.11189439E+01
  0.47001780E+00  0.10922121E+01
  0.48046264E+00  0.10655023E+01
  0.49090748E+00  0.10388558E+01
  0.50135232E+00  0.10123231E+01
  0.51179716E+00  0.98596558E+00
  0.52224200E+00  0.95985659E+00
  0.53268684E+00  0.93408199E+00
  0.54313168E+00  0.90873974E+00
  0.55357652E+00  0.88393813E+00
  0.56402136E+00  0.85979222E+00
  0.57446620E+00  0.83641815E+00
  0.58491104E+00  0.81392529E+00
  0.59535588E+00  0.79240673E+00
  0.60580072E+00  0.77192911E+00
  0.61624556E+00  0.75252367E+00
  0.62669040E+00  0.73418073E+00
  0.63713524E+00  0.71684918E+00
  0.64758008E+00  0.70044190E+00
  0.65802492E+00  0.68484623E+00
  0.66846976E+00  0.66993712E+00
  0.67891460E+00  0.65559038E+00
  0.68935944E+00  0.64169364E+00
  0.69980428E+00  0.62815350E+00
  0.71024912E+00  0.61489896E+00
  0.72069396E+00  0.60188150E+00
  0.73113880E+00  0.58907298E+00
  0.74158364E+00  0.57646226E+00
  0.75202848E+00  0.56405152E+00
  0.76247332E+00  0.55185264E+00
  0.77291816E+00  0.53988414E+00
  0.78336300E+00  0.52816861E+00
  0.79380784E+00  0.51673077E+00
  0.80425268E+00  0.50559598E+00
  0.81469752E+00  0.49478928E+00
  0.82514236E+00  0.48433463E+00
  0.83558720E+00  0.47425452E+00
  0.84603204E+00  0.46456969E+00
  0.85647688E+00  0.45529901E+00
  0.86692172E+00  0.44645949E+00
  0.87736656E+00  0.43806628E+00
  0.88781140E+00  0.43013276E+00
  0.89825624E+00  0.42267069E+00
  0.90870108E+00  0.41569024E+00
  0.91914592E+00  0.40920023E+00
  0.92959076E+00  0.40320819E+00
  0.94003560E+00  0.39772049E+00
  0.95048044E+00  0.39274252E+00
  0.96092529E+00  0.38827874E+00
  0.97137013E+00  0.38433286E+00
  0.98181497E+00  0.38090788E+00
  0.99225981E+00  0.37800623E+00
  0.10027046E+01  0.37562979E+00
  0.10131495E+01  0.37378005E+00
  0.10235943E+01  0.37245807E+00
  0.10340392E+01  0.37166460E+00
  0.10445081E+01  0.37140006E+00
  0.10549771E+01  0.37159942E+00
  0.10654460E+01  0.37219714E+00
  0.10759149E+01  0.37319213E+00
  0.10863839E+01  0.37458254E+00
  0.10968528E+01  0.37636578E+00
  0.11073218E+01  0.37853844E+00
  0.11177907E+01  0.38109627E+00
  0.11282597E+01  0.38403414E+00
  0.11387286E+01  0.38734601E+00
  0.11491975E+01  0.39102483E+00
  0.11596665E+01  0.39506255E+00
  0.11701354E+01  0.39945003E+00
  0.11806044E+01  0.40417705E+00
  0.11910733E+01  0.40923226E+00
  0.12015423E+01  0.41460316E+00
  0.12120112E+01  0.42027611E+00
  0.12224801E+01  0.42623634E+00
  0.12329491E+01  0.43246798E+00
  0.12434180E+01  0.43895412E+00
  0.12538870E+01  0.44567683E+00
  0.12643559E+01  0.45261731E+00
  0.12748249E+01  0.45975592E+00
  0.12852938E+01  0.46707232E+00
  0.12957628E+01  0.47454556E+00
  0.13062317E+01  0.48215419E+00
  0.13167006E+01  0.48987637E+00
  0.13271696E+01  0.49768993E+00
  0.13376385E+01  0.50557241E+00
  0.13481075E+01  0.51350108E+00
  0.13585764E+01  0.52145282E+00
  0.13690454E+01  0.52940399E+00
  0.13795143E+01  0.53733017E+00
  0.13899832E+01  0.54520576E+00
  0.14004522E+01  0.55300353E+00
  0.14109211E+01  0.56069395E+00
  0.14213901E+01  0.56824452E+00
  0.14318590E+01  0.57561898E+00
  0.14423280E+01  0.58277654E+00
  0.14527969E+01  0.58967130E+00
  0.14632658E+01  0.59625178E+00
  0.14737348E+01  0.60246101E+00
  0.14842037E+01  0.60823700E+00
  0.14946727E+01  0.61351402E+00
  0.15051416E+01  0.61822449E+00
  0.15156106E+01  0.62230162E+00
  0.15260795E+01  0.62568259E+00
  0.15365485E+01  0.62831190E+00
  0.15470174E+01  0.63014470E+00
  0.15574863E+01  0.63114955E+00
  0.15679553E+01  0.63131045E+00
  0.15784242E+01  0.63062766E+00
  0.15888932E+01  0.62911757E+00
  0.15993621E+01  0.62681148E+00
  0.16098311E+01  0.62375358E+00
  0.16203000E+01  0.61999848E+00
  0.16307689E+01  0.61560853E+00
  0.16412379E+01  0.61065119E+00
  0.16517068E+01  0.60519659E+00
  0.16621758E+01  0.59931549E+00
  0.16726447E+01  0.59307764E+00
  0.16831137E+01  0.58655040E+00
  0.16935826E+01  0.57979788E+00
  0.17040515E+01  0.57288023E+00
  0.17145205E+01  0.56585328E+00
  0.17249894E+01  0.55876829E+00
  0.17354584E+01  0.55167193E+00
  0.17459273E+01  0.54460627E+00
  0.17563963E+01  0.53760900E+00
  0.17668652E+01  0.53071352E+00
  0.17773341E+01  0.52394925E+00
  0.17878031E+01  0.51734187E+00
  0.17982720E+01  0.51091355E+00
  0.18087410E+01  0.50468329E+00
  0.18192099E+01  0.49866718E+00
  0.18296789E+01  0.49287868E+00
  0.18401478E+01  0.48732888E+00
  0.18506168E+01  0.48202676E+00
  0.18610857E+01  0.47697946E+00
  0.18715546E+01  0.47219245E+00
  0.18820236E+01  0.46766979E+00
  0.18924925E+01  0.46341427E+00
  0.19029615E+01  0.45942761E+00
  0.19134304E+01  0.45571058E+00
  0.19238994E+01  0.45226316E+00
  0.19343683E+01  0.44908461E+00
  0.19448372E+01  0.44617357E+00
  0.19553062E+01  0.44352816E+00
  0.19657751E+01  0.44114629E+00
  0.19762441E+01  0.43902492E+00
  0.19867130E+01  0.43716089E+00
  0.19971820E+01  0.43555068E+00
  0.20076509E+01  0.43419043E+00
  0.20181198E+01  0.43307596E+00
  0.20285888E+01  0.43220276E+00
  0.20390577E+01  0.43156599E+00
  0.20495267E+01  0.43116047E+00
  0.20599956E+01  0.43098067E+00
  0.20704646E+01  0.43102070E+00
  0.20809335E+01  0.43127426E+00
  0.20914025E+01  0.43173464E+00
  0.21018714E+01  0.43239468E+00
  0.21123403E+01  0.43324672E+00
  0.21228093E+01  0.43428262E+00
  0.21332782E+01  0.43549363E+00
  0.21437472E+01  0.43687042E+00
  0.21542161E+01  0.43840302E+00
  0.21646851E+01  0.44008075E+00
  0.21751540E+01  0.44189221E+00
  0.21856229E+01  0.44382517E+00
  0.21960919E+01  0.44586658E+00
  0.22065608E+01  0.44800249E+00
  0.22170298E+01  0.45021802E+00
  0.22274987E+01  0.45249727E+00
  0.22379677E+01  0.45482335E+00
  0.22484366E+01  0.45717829E+00
  0.22589055E+01  0.45954308E+00
  0.22693745E+01  0.46189767E+00
  0.22798434E+01  0.46422099E+00
  0.22903124E+01  0.46649105E+00
  0.23007813E+01  0.46868510E+00
  0.23112503E+01  0.47077979E+00
  0.23217192E+01  0.47275150E+00
  0.23321882E+01  0.47457667E+00
  0.23426571E+01  0.47623233E+00
  0.23531260E+01  0.47769665E+00
  0.23635950E+01  0.47894971E+00
  0.23740639E+01  0.47997427E+00
  0.23845329E+01  0.48075666E+00
  0.23950018E+01  0.48128768E+00
  0.24054708E+01  0.48156349E+00
  0.24159397E+01  0.48158625E+00
  0.24264086E+01  0.48136459E+00
  0.24368776E+01  0.48091374E+00
  0.24473465E+01  0.48025523E+00
  0.24578155E+01  0.47941606E+00
  0.24682844E+01  0.47842756E+00
  0.24787534E+01  0.47732383E+00
  0.24892223E+01  0.47614004E+00
  0.24996912E+01  0.47491062E+00
  0.25101602E+01  0.47366772E+00
  0.25206291E+01  0.47243989E+00
  0.25310981E+01  0.47125128E+00
  0.25415670E+01  0.47012116E+00
  0.25520360E+01  0.46906405E+00
  0.25625049E+01  0.46809009E+00
  0.25729739E+01  0.46720570E+00
  0.25834428E+01  0.46641452E+00
  0.25939117E+01  0.46571826E+00
  0.26043807E+01  0.46511759E+00
  0.26148496E+01  0.46461298E+00
  0.26253186E+01  0.46420534E+00
  0.26357875E+01  0.46389655E+00
  0.26462565E+01  0.46368983E+00
  0.26567254E+01  0.46358994E+00
  0.26671943E+01  0.46360327E+00
  0.26776633E+01  0.46373786E+00
  0.26881322E+01  0.46400323E+00
  0.26986012E+01  0.46441031E+00
  0.27090701E+01  0.46497114E+00
  0.27195391E+01  0.46569874E+00
  0.27300080E+01  0.46660681E+00
  0.27404769E+01  0.46770956E+00
  0.27509459E+01  0.46902147E+00
  0.27614148E+01  0.47055713E+00
  0.27718838E+01  0.47233105E+00
  0.27823527E+01  0.47435755E+00
  0.27928217E+01  0.47665062E+00
  0.28032906E+01  0.47922386E+00
  0.28137595E+01  0.48209039E+00
  0.28242285E+01  0.48526280E+00
  0.28346974E+01  0.48875311E+00
  0.28451664E+01  0.49257274E+00
  0.28556353E+01  0.49673250E+00
  0.28661043E+01  0.50124257E+00
  0.28765732E+01  0.50611245E+00
  0.28870422E+01  0.51135101E+00
  0.28975111E+01  0.51696643E+00
  0.29079800E+01  0.52296624E+00
  0.29184490E+01  0.52935731E+00
  0.29289179E+01  0.53614588E+00
  0.29393869E+01  0.54333763E+00
  0.29498558E+01  0.55093776E+00
  0.29603248E+01  0.55895115E+00
  0.29707937E+01  0.56738254E+00
  0.29812626E+01  0.57623691E+00
  0.29917316E+01  0.58551978E+00
  0.30022005E+01  0.59523782E+00
  0.30126695E+01  0.60539941E+00
  0.30231384E+01  0.61601545E+00
  0.30336074E+01  0.62710013E+00
  0.30440763E+01  0.63867172E+00
  0.30545452E+01  0.65075326E+00
  0.30650142E+01  0.66337284E+00
  0.30754831E+01  0.67656337E+00
  0.30859521E+01  0.69036165E+00
  0.30964210E+01  0.70480640E+00
  0.31068900E+01  0.71993541E+00
  0.31173589E+01  0.73578196E+00
  0.31278279E+01  0.75237091E+00
  0.31382968E+01  0.76971515E+00
  0.31487657E+01  0.78781304E+00
  0.31592347E+01  0.80664732E+00
  0.31697036E+01  0.82618582E+00
  0.31801726E+01  0.84638357E+00
  0.31906415E+01  0.86718616E+00
  0.32011105E+01  0.88853351E+00
  0.32115794E+01  0.91036363E+00
  0.32220483E+01  0.93261581E+00
  0.32325173E+01  0.95523312E+00
  0.32429862E+01  0.97816396E+00
  0.32534552E+01  0.10013629E+01
  0.32639241E+01  0.10247906E+01
  0.32743931E+01  0.10484139E+01
  0.32848620E+01  0.10722045E+01
  0.32953309E+01  0.10961388E+01
  0.33057999E+01  0.11201965E+01
  0.33162688E+01  0.11443599E+01
  0.33267378E+01  0.11686131E+01
  0.33372067E+01  0.11929414E+01
  0.33476757E+01  0.12173306E+01
  0.33581446E+01  0.12417666E+01
  0.33686136E+01  0.12662348E+01
  0.33790825E+01  0.12907201E+01
  0.33895514E+01  0.13152066E+01
  0.34000204E+01  0.13396769E+01
  0.34104893E+01  0.13641127E+01
  0.34209583E+01  0.13884942E+01
  0.34314272E+01  0.14128000E+01
  0.34418962E+01  0.14370072E+01
  0.34523651E+01  0.14610915E+01
  0.34628340E+01  0.14850265E+01
  0.34733030E+01  0.15087845E+01
  0.34837719E+01  0.15323360E+01
  0.34942409E+01  0.15556495E+01
  0.35047098E+01  0.15786921E+01
  0.35151788E+01  0.16014292E+01
  0.35256477E+01  0.16238241E+01
  0.35361166E+01  0.16458387E+01
  0.35465856E+01  0.16674331E+01
  0.35570545E+01  0.16885659E+01
  0.35675235E+01  0.17091938E+01
  0.35779924E+01  0.17292722E+01
  0.35884614E+01  0.17487547E+01
  0.35989303E+01  0.17675939E+01
  0.36093993E+01  0.17857408E+01
  0.36198682E+01  0.18031454E+01
  0.36303371E+01  0.18197569E+01
  0.36408061E+01  0.18355237E+01
  0.36512750E+01  0.18503939E+01
  0.36617440E+01  0.18643159E+01
  0.36722129E+01  0.18772384E+01
  0.36826819E+01  0.18891112E+01
  0.36931508E+01  0.18998859E+01
  0.37036197E+01  0.19095164E+01
  0.37140887E+01  0.19179594E+01
  0.37245576E+01  0.19251758E+01
  0.37350266E+01  0.19311305E+01
  0.37454955E+01  0.19357942E+01
  0.37559645E+01  0.19391428E+01
  0.37664334E+01  0.19411591E+01
  0.37768782E+01  0.19418323E+01
  
  0.00000000E+00  0.19418323E+01
  0.10444840E-01  0.19418184E+01
  0.20889680E-01  0.19417764E+01
  0.31334520E-01  0.19417064E+01
