 &plot nbnd=  32, nks=   151 /
    5.165    5.778    6.105    7.089    7.626    8.287    8.434    8.460    9.173    9.543
   10.626   10.696
            0.000000  0.366444  0.000000
  -87.748  -53.877  -53.869  -53.851  -18.281  -17.586   -7.821   -7.437   -6.387   -6.191
   -5.409   -4.840   -2.144   -1.582   -1.374   -0.362   -0.167    3.976    4.575    4.969
    5.247    5.775    6.171    7.153    7.687    8.349    8.420    8.421    9.292    9.550
   10.702   10.813
            0.000000  0.378265  0.000000
  -87.748  -53.877  -53.869  -53.851  -18.246  -17.582   -7.887   -7.454   -6.379   -6.183
   -5.443   -4.881   -2.151   -1.578   -1.380   -0.333   -0.161    3.973    4.669    5.002
    5.325    5.777    6.241    7.213    7.751    8.334    8.403    8.459    9.413    9.567
   10.767   10.934
            0.000000  0.390086  0.000000
  -87.748  -53.878  -53.869  -53.851  -18.211  -17.580   -7.952   -7.473   -6.365   -6.175
   -5.477   -4.924   -2.158   -1.574   -1.386   -0.303   -0.153    3.966    4.762    5.034
    5.395    5.793    6.314    7.267    7.818    8.284    8.382    8.532    9.530    9.595
   10.806   11.058
            0.000000  0.401907  0.000000
  -87.748  -53.878  -53.869  -53.850  -18.176  -17.577   -8.018   -7.492   -6.344   -6.167
   -5.509   -4.967   -2.165   -1.572   -1.393   -0.273   -0.145    3.956    4.850    5.065
    5.456    5.831    6.390    7.313    7.891    8.235    8.359    8.604    9.622    9.652
   10.786   10.995
            0.000000  0.413728  0.000000
  -87.748  -53.878  -53.869  -53.850  -18.142  -17.576   -8.082   -7.510   -6.320   -6.159
   -5.540   -5.012   -2.171   -1.571   -1.400   -0.242   -0.137    3.945    4.919    5.103
    5.509    5.893    6.467    7.351    7.967    8.192    8.335    8.668    9.666    9.750
   10.667   10.878
            0.000000  0.425548  0.000000
  -87.748  -53.879  -53.870  -53.850  -18.109  -17.576   -8.144   -7.529   -6.291   -6.150
   -5.570   -5.057   -2.178   -1.570   -1.408   -0.211   -0.129    3.934    4.952    5.165
    5.562    5.974    6.545    7.380    8.035    8.172    8.310    8.720    9.708    9.836
   10.496   10.781
            0.000000  0.437369  0.000000
  -87.748  -53.879  -53.870  -53.850  -18.076  -17.576   -8.205   -7.546   -6.259   -6.142
   -5.599   -5.102   -2.184   -1.570   -1.416   -0.181   -0.121    3.923    4.949    5.251
    5.618    6.068    6.625    7.398    8.062    8.209    8.284    8.759    9.738    9.897
   10.324   10.692
            0.000000  0.449190  0.000000
  -87.748  -53.879  -53.870  -53.850  -18.044  -17.577   -8.262   -7.563   -6.225   -6.133
   -5.627   -5.148   -2.190   -1.570   -1.424   -0.151   -0.113    3.914    4.925    5.347
    5.680    6.171    6.706    7.406    8.059    8.259    8.294    8.782    9.738    9.918
   10.184   10.624
            0.000000  0.461011  0.000000
  -87.748  -53.880  -53.870  -53.850  -18.012  -17.579   -8.316   -7.579   -6.190   -6.124
   -5.653   -5.193   -2.195   -1.571   -1.432   -0.123   -0.105    3.906    4.889    5.448
    5.746    6.279    6.789    7.403    8.057    8.235    8.394    8.792    9.684    9.856
   10.135   10.577
            0.000000  0.472832  0.000000
  -87.748  -53.880  -53.870  -53.850  -17.982  -17.582   -8.367   -7.593   -6.153   -6.116
   -5.678   -5.238   -2.201   -1.572   -1.440   -0.097   -0.096    3.901    4.848    5.548
    5.815    6.390    6.874    7.392    8.062    8.212    8.495    8.792    9.577    9.729
   10.170   10.528
            0.000000  0.484652  0.000000
  -87.748  -53.880  -53.870  -53.850  -17.953  -17.586   -8.414   -7.606   -6.115   -6.107
   -5.701   -5.283   -2.205   -1.573   -1.448   -0.090   -0.070    3.897    4.804    5.646
    5.886    6.502    6.961    7.377    8.073    8.190    8.587    8.798    9.441    9.584
   10.230   10.457
            0.000000  0.496473  0.000000
  -87.748  -53.881  -53.870  -53.850  -17.925  -17.591   -8.457   -7.618   -6.098   -6.076
   -5.723   -5.327   -2.210   -1.574   -1.456   -0.084   -0.047    3.896    4.760    5.740
    5.958    6.613    7.049    7.363    8.083    8.170    8.640    8.839    9.297    9.433
   10.284   10.370
            0.000000  0.508294  0.000000
  -87.748  -53.881  -53.870  -53.850  -17.899  -17.597   -8.495   -7.629   -6.089   -6.037
   -5.743   -5.371   -2.214   -1.575   -1.463   -0.078   -0.025    3.896    4.717    5.827
    6.029    6.722    7.135    7.360    8.085    8.152    8.647    8.924    9.163    9.281
   10.230   10.365
            0.000000  0.520115  0.000000
  -87.748  -53.881  -53.870  -53.850  -17.875  -17.603   -8.528   -7.638   -6.081   -5.999
   -5.761   -5.413   -2.218   -1.576   -1.469   -0.072   -0.007    3.898    4.677    5.906
    6.096    6.826    7.209    7.380    8.072    8.136    8.628    8.984    9.089    9.138
   10.116   10.382
            0.000000  0.531935  0.000000
  -87.748  -53.881  -53.870  -53.850  -17.852  -17.610   -8.557   -7.645   -6.073   -5.962
   -5.778   -5.454   -2.221   -1.577   -1.475   -0.068    0.010    3.901    4.640    5.977
    6.158    6.922    7.261    7.438    8.046    8.122    8.583    8.906    9.019    9.186
    9.996   10.357
            0.000000  0.543756  0.000000
  -87.748  -53.881  -53.870  -53.850  -17.832  -17.618   -8.581   -7.652   -6.066   -5.926
   -5.792   -5.492   -2.223   -1.578   -1.479   -0.064    0.023    3.905    4.609    6.038
    6.209    7.007    7.299    7.524    8.012    8.110    8.503    8.779    8.989    9.306
    9.878   10.290
            0.000000  0.555577  0.000000
  -87.748  -53.881  -53.870  -53.850  -17.815  -17.625   -8.599   -7.656   -6.061   -5.892
   -5.803   -5.527   -2.225   -1.578   -1.483   -0.061    0.034    3.909    4.583    6.089
    6.247    7.081    7.332    7.619    7.986    8.101    8.405    8.637    9.018    9.428
    9.769   10.197
            0.000000  0.567398  0.000000
  -87.748  -53.881  -53.870  -53.850  -17.802  -17.631   -8.613   -7.660   -6.056   -5.864
   -5.811   -5.556   -2.227   -1.579   -1.486   -0.059    0.041    3.912    4.564    6.130
    6.271    7.146    7.354    7.706    7.983    8.095    8.313    8.500    9.071    9.532
    9.691   10.088
            0.000000  0.579219  0.000000
  -87.748  -53.881  -53.870  -53.850  -17.794  -17.635   -8.621   -7.662   -6.053   -5.844
   -5.817   -5.577   -2.228   -1.579   -1.487   -0.058    0.046    3.914    4.552    6.156
    6.282    7.197    7.357    7.772    8.001    8.091    8.256    8.378    9.124    9.539
    9.733    9.970
            0.000000  0.591039  0.000000
  -87.748  -53.882  -53.870  -53.850  -17.791  -17.636   -8.624   -7.663   -6.052   -5.837
   -5.818   -5.584   -2.228   -1.579   -1.488   -0.057    0.048    3.915    4.548    6.166
    6.286    7.220    7.353    7.800    8.011    8.090    8.261    8.305    9.148    9.516
    9.841    9.855
           -0.006825  0.591039  0.000000
  -87.748  -53.882  -53.870  -53.850  -17.791  -17.636   -8.623   -7.663   -6.052   -5.847
   -5.810   -5.584   -2.227   -1.579   -1.488   -0.058    0.047    3.916    4.550    6.167
    6.286    7.220    7.353    7.799    8.012    8.089    8.261    8.305    9.149    9.516
    9.841    9.855
           -0.013649  0.591039  0.000000
  -87.748  -53.881  -53.870  -53.850  -17.790  -17.636   -8.622   -7.662   -6.053   -5.864
   -5.797   -5.585   -2.225   -1.579   -1.488   -0.060    0.047    3.920    4.556    6.169
    6.288    7.218    7.355    7.799    8.014    8.089    8.263    8.306    9.153    9.515
    9.843    9.854
           -0.020474  0.591039  0.000000
  -87.748  -53.881  -53.870  -53.850  -17.790  -17.636   -8.620   -7.662   -6.054   -5.884
   -5.785   -5.585   -2.222   -1.579   -1.488   -0.063    0.046    3.927    4.566    6.173
    6.290    7.215    7.358    7.798    8.016    8.088    8.265    8.308    9.159    9.512
    9.845    9.853
           -0.027299  0.591039  0.000000
  -87.748  -53.881  -53.870  -53.850  -17.789  -17.635   -8.617   -7.661   -6.056   -5.905
   -5.773   -5.586   -2.217   -1.579   -1.489   -0.067    0.045    3.936    4.580    6.179
    6.294    7.211    7.363    7.797    8.020    8.086    8.268    8.311    9.168    9.509
    9.848    9.852
           -0.034124  0.591039  0.000000
  -87.748  -53.881  -53.870  -53.850  -17.788  -17.635   -8.614   -7.660   -6.058   -5.928
   -5.763   -5.586   -2.211   -1.578   -1.489   -0.073    0.044    3.948    4.598    6.186
    6.299    7.205    7.369    7.795    8.025    8.085    8.272    8.314    9.179    9.505
    9.850    9.852
           -0.040948  0.591039  0.000000
  -87.748  -53.881  -53.870  -53.850  -17.787  -17.634   -8.609   -7.659   -6.061   -5.953
   -5.753   -5.587   -2.204   -1.578   -1.490   -0.080    0.042    3.962    4.619    6.195
    6.305    7.198    7.376    7.793    8.031    8.085    8.278    8.318    9.192    9.500
    9.847    9.857
           -0.047773  0.591039  0.000000
  -87.748  -53.881  -53.870  -53.850  -17.786  -17.633   -8.604   -7.658   -6.064   -5.979
   -5.744   -5.589   -2.195   -1.577   -1.491   -0.088    0.040    3.979    4.644    6.206
