#  E (eV)   dos(E)     Int dos(E) EFermi =   -0.506 eV
 -87.749  0.1152E+05  0.0000E+00
 -87.739  0.0000E+00  0.2000E+01
 -87.729  0.0000E+00  0.2000E+01
 -87.719  0.0000E+00  0.2000E+01
 -87.709  0.0000E+00  0.2000E+01
 -87.699  0.0000E+00  0.2000E+01
 -87.689  0.0000E+00  0.2000E+01
 -87.679  0.0000E+00  0.2000E+01
 -87.669  0.0000E+00  0.2000E+01
 -87.659  0.0000E+00  0.2000E+01
 -87.649  0.0000E+00  0.2000E+01
 -87.639  0.0000E+00  0.2000E+01
 -87.629  0.0000E+00  0.2000E+01
 -87.619  0.0000E+00  0.2000E+01
 -87.609  0.0000E+00  0.2000E+01
 -87.599  0.0000E+00  0.2000E+01
 -87.589  0.0000E+00  0.2000E+01
 -87.579  0.0000E+00  0.2000E+01
 -87.569  0.0000E+00  0.2000E+01
 -87.559  0.0000E+00  0.2000E+01
 -87.549  0.0000E+00  0.2000E+01
 -87.539  0.0000E+00  0.2000E+01
 -87.529  0.0000E+00  0.2000E+01
 -87.519  0.0000E+00  0.2000E+01
 -87.509  0.0000E+00  0.2000E+01
 -87.499  0.0000E+00  0.2000E+01
 -87.489  0.0000E+00  0.2000E+01
 -87.479  0.0000E+00  0.2000E+01
 -87.469  0.0000E+00  0.2000E+01
 -87.459  0.0000E+00  0.2000E+01
 -87.449  0.0000E+00  0.2000E+01
 -87.439  0.0000E+00  0.2000E+01
 -87.429  0.0000E+00  0.2000E+01
 -87.419  0.0000E+00  0.2000E+01
 -87.409  0.0000E+00  0.2000E+01
 -87.399  0.0000E+00  0.2000E+01
 -87.389  0.0000E+00  0.2000E+01
 -87.379  0.0000E+00  0.2000E+01
 -87.369  0.0000E+00  0.2000E+01
 -87.359  0.0000E+00  0.2000E+01
 -87.349  0.0000E+00  0.2000E+01
 -87.339  0.0000E+00  0.2000E+01
 -87.329  0.0000E+00  0.2000E+01
 -87.319  0.0000E+00  0.2000E+01
 -87.309  0.0000E+00  0.2000E+01
 -87.299  0.0000E+00  0.2000E+01
 -87.289  0.0000E+00  0.2000E+01
 -87.279  0.0000E+00  0.2000E+01
 -87.269  0.0000E+00  0.2000E+01
 -87.259  0.0000E+00  0.2000E+01
 -87.249  0.0000E+00  0.2000E+01
 -87.239  0.0000E+00  0.2000E+01
 -87.229  0.0000E+00  0.2000E+01
 -87.219  0.0000E+00  0.2000E+01
 -87.209  0.0000E+00  0.2000E+01
 -87.199  0.0000E+00  0.2000E+01
 -87.189  0.0000E+00  0.2000E+01
 -87.179  0.0000E+00  0.2000E+01
 -87.169  0.0000E+00  0.2000E+01
 -87.159  0.0000E+00  0.2000E+01
 -87.149  0.0000E+00  0.2000E+01
 -87.139  0.0000E+00  0.2000E+01
 -87.129  0.0000E+00  0.2000E+01
 -87.119  0.0000E+00  0.2000E+01
 -87.109  0.0000E+00  0.2000E+01
 -87.099  0.0000E+00  0.2000E+01
 -87.089  0.0000E+00  0.2000E+01
 -87.079  0.0000E+00  0.2000E+01
 -87.069  0.0000E+00  0.2000E+01
 -87.059  0.0000E+00  0.2000E+01
 -87.049  0.0000E+00  0.2000E+01
 -87.039  0.0000E+00  0.2000E+01
 -87.029  0.0000E+00  0.2000E+01
 -87.019  0.0000E+00  0.2000E+01
 -87.009  0.0000E+00  0.2000E+01
 -86.999  0.0000E+00  0.2000E+01
 -86.989  0.0000E+00  0.2000E+01
 -86.979  0.0000E+00  0.2000E+01
 -86.969  0.0000E+00  0.2000E+01
 -86.959  0.0000E+00  0.2000E+01
 -86.949  0.0000E+00  0.2000E+01
 -86.939  0.0000E+00  0.2000E+01
 -86.929  0.0000E+00  0.2000E+01
 -86.919  0.0000E+00  0.2000E+01
 -86.909  0.0000E+00  0.2000E+01
 -86.899  0.0000E+00  0.2000E+01
 -86.889  0.0000E+00  0.2000E+01
 -86.879  0.0000E+00  0.2000E+01
 -86.869  0.0000E+00  0.2000E+01
 -86.859  0.0000E+00  0.2000E+01
 -86.849  0.0000E+00  0.2000E+01
 -86.839  0.0000E+00  0.2000E+01
 -86.829  0.0000E+00  0.2000E+01
 -86.819  0.0000E+00  0.2000E+01
 -86.809  0.0000E+00  0.2000E+01
 -86.799  0.0000E+00  0.2000E+01
 -86.789  0.0000E+00  0.2000E+01
 -86.779  0.0000E+00  0.2000E+01
 -86.769  0.0000E+00  0.2000E+01
 -86.759  0.0000E+00  0.2000E+01
 -86.749  0.0000E+00  0.2000E+01
 -86.739  0.0000E+00  0.2000E+01
 -86.729  0.0000E+00  0.2000E+01
 -86.719  0.0000E+00  0.2000E+01
 -86.709  0.0000E+00  0.2000E+01
 -86.699  0.0000E+00  0.2000E+01
 -86.689  0.0000E+00  0.2000E+01
 -86.679  0.0000E+00  0.2000E+01
 -86.669  0.0000E+00  0.2000E+01
 -86.659  0.0000E+00  0.2000E+01
 -86.649  0.0000E+00  0.2000E+01
 -86.639  0.0000E+00  0.2000E+01
